#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#bin_star_radius0[RSUN],#bin_star_radius1[RSUN],#snapshot, #roche_lobe1_calc[RSUN], #roche_lobe2_calc[RSUN],#radrol0,#radrol1
16.0,0.5,20.0,0.02,173.26538484984,7.5804734,0.86925886,14.0,11.0,529503.0,1622830.0,0.20839873,0.022061914,3.2141207e-05,0.009523385,initial.bhinfo0013,25.418800469737988,9.640732634216002,1.26493e-06,0.000988187
16.0,0.5,20.0,0.02,4947.979686247199,1.0644437,5.9624874,11.0,14.0,1517594.0,1922732.0,0.59754056,0.79770122,0.0073244448,2.5280946e-05,initial.bhinfo0205,31.34264302331755,68.1602408509407,0.000233774,3.71039e-07
16.0,0.5,20.0,0.02,5613.2717412936,5.8388356,1.0941043,14.0,11.0,1881631.0,1908202.0,0.10585081,0.91322712,2.4756663e-05,0.0069793446,initial.bhinfo0211,11.980138554746436,5.627560813470477,2.06723e-06,0.00124066
16.0,0.5,20.0,0.02,4309.2722061048,0.5981013,7.5161894,11.0,14.0,472945.0,1729736.0,1.0080909,0.44227689,0.012804156,3.1868643e-05,initial.bhinfo0198,41.92081599412637,129.17614781287776,0.000305548,2.46796e-07
16.0,0.5,20.0,0.02,8225.6641609896,1.0615446,6.3170086,11.0,14.0,571245.0,1963872.0,0.039852771,0.69939121,0.0073578728,2.6784116e-05,initial.bhinfo0229,2.055322410091254,4.5899066282998415,0.00358121,5.83756e-06
16.0,0.5,20.0,0.02,246.40292290248,0.016544013,7.8231013,11.0,14.0,448480.0,1750184.0,0.0036060913,0.0,0.050898859,3.3169949e-05,initial.bhinfo0017,0.04791523430795175,0.5975943415743447,1.06265,5.5526e-05
16.0,0.5,20.0,0.02,246.40292290248,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029773811,0.0,3.1720836e-05,0.0089022378,initial.bhinfo0017,3.592623782556519,1.4073782491215339,8.83264e-06,0.0063277
16.0,0.5,20.0,0.02,233.69224654823998,0.01740199,7.8222433,11.0,14.0,448480.0,1750184.0,0.0034822033,0.0,0.050043691,3.3166312e-05,initial.bhinfo0016,0.04703950938286794,0.5761797835434811,1.06425,5.75833e-05
16.0,0.5,20.0,0.02,233.69224654823998,7.5804734,0.86925886,14.0,11.0,529503.0,1622830.0,0.20839843,0.022061866,3.2141207e-05,0.009523385,initial.bhinfo0016,25.418763878151555,9.640718755917462,1.26493e-06,0.000988188
16.0,0.5,20.0,0.02,233.69224654823998,6.6001927,1.1079775,14.0,12.0,2333286.0,3099726.0,0.18076391,0.16578763,2.7984817e-05,0.0062331262,initial.bhinfo0016,20.82229069591427,9.319793872492868,1.34447e-06,0.000669048
16.0,0.5,20.0,0.02,233.69224654823998,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.0297956,0.0,3.1720836e-05,0.0089022378,initial.bhinfo0016,3.5952529280024312,1.4084081933456745,8.82618e-06,0.00632308
16.0,0.5,20.0,0.02,8043.734992576799,0.016698314,13.186606,10.0,14.0,1300046.0,1821358.0,0.004212662,6.0146055e-05,0.050740775,5.5911208e-05,initial.bhinfo0228,0.04733844875981207,0.7076645210511305,1.07226,7.90368e-05
16.0,0.5,20.0,0.02,8043.734992576799,1.0615446,6.3170086,11.0,14.0,571245.0,1963872.0,0.042213732,0.68303438,0.0073578728,2.6784116e-05,initial.bhinfo0228,2.177083982270299,4.861822238460485,0.00338092,5.51107e-06
16.0,0.5,20.0,0.02,6149.224713916799,1.189219,6.5852651,12.0,14.0,1304808.0,1430011.0,0.3940895,0.55420498,0.0051263144,2.7921524e-05,initial.bhinfo0216,20.737461174103665,44.8700246966888,0.00024729,6.22502e-07
16.0,0.5,20.0,0.02,205.56200375592,7.5804734,0.86925886,14.0,11.0,529503.0,1622830.0,0.20839857,0.022061888,3.2141207e-05,0.009523385,initial.bhinfo0014,25.418780954225223,9.64072523245678,1.26493e-06,0.000988188
16.0,0.5,20.0,0.02,205.56200375592,0.82135044,8.2692032,11.0,14.0,1011860.0,1817509.0,0.4716904,0.72541104,0.010066282,3.5061422e-05,initial.bhinfo0014,20.931472912507854,58.69700194674589,0.000481091,5.97546e-07
16.0,0.5,20.0,0.02,205.56200375592,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029843655,0.0,3.1720836e-05,0.0089022378,initial.bhinfo0014,3.6010514311188366,1.4106797051034923,8.81197e-06,0.00631289
16.0,0.5,20.0,0.02,205.56200375592,6.6001927,1.1079775,14.0,12.0,2333286.0,3099726.0,0.18076416,0.16578796,2.7984817e-05,0.0062331262,initial.bhinfo0014,20.82231949354691,9.319806761948891,1.34447e-06,0.000669047
16.0,0.5,20.0,0.02,205.56200375592,0.020548184,7.8190971,11.0,14.0,448480.0,1750184.0,0.0031032968,0.0,0.047330525,3.3152972e-05,initial.bhinfo0014,0.04425718884077543,0.5107660896722165,1.06983,6.49319e-05
16.0,0.5,20.0,0.02,359.36028371184,0.012919345,7.8267259,11.0,14.0,448480.0,1750184.0,0.0042762951,0.0,0.055292553,3.3185318e-05,initial.bhinfo0028,0.0524065059201276,0.7136265233698796,1.05545,4.65193e-05
16.0,0.5,20.0,0.02,359.36028371184,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029577815,0.00010886803,3.1720836e-05,0.0089022378,initial.bhinfo0028,3.568974143251495,1.3981137143491857,8.89117e-06,0.00636963
16.0,0.5,20.0,0.02,372.60471238392,0.012686133,7.8269592,11.0,14.0,448480.0,1750184.0,0.0043301894,0.0,0.055630563,3.3186307e-05,initial.bhinfo0029,0.052751509938487866,0.7229689470305514,1.05496,4.59195e-05
16.0,0.5,20.0,0.02,223.4163889392,6.6001927,1.1079775,14.0,12.0,2333286.0,3099726.0,0.180764,0.16578775,2.7984817e-05,0.0062331262,initial.bhinfo0015,20.822301063062017,9.319798512697036,1.34447e-06,0.000669048
16.0,0.5,20.0,0.02,223.4163889392,0.018283053,7.8213622,11.0,14.0,448480.0,1750184.0,0.0033651634,0.0,0.049221891,3.3162576e-05,initial.bhinfo0015,0.04619741887706259,0.5559604405125326,1.06586,5.96708e-05
16.0,0.5,20.0,0.02,223.4163889392,7.5804734,0.86925886,14.0,11.0,529503.0,1622830.0,0.20839848,0.022061874,3.2141207e-05,0.009523385,initial.bhinfo0015,25.418769976749296,9.640721068967219,1.26493e-06,0.000988188
16.0,0.5,20.0,0.02,223.4163889392,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029813181,0.0,3.1720836e-05,0.0089022378,initial.bhinfo0015,3.597374319809518,1.4092392296210714,8.82098e-06,0.00631935
16.0,0.5,20.0,0.02,13892.323870464,1.076473,11.843244,11.0,14.0,727843.0,1801563.0,37.936136,0.65846918,0.007185197,5.0215356e-05,initial.bhinfo0259,1640.4048422032063,4777.550479391701,4.38173e-06,1.05145e-08
16.0,0.5,20.0,0.02,13995.156123072,14.2176,1.2378622,14.0,12.0,1755932.0,2714175.0,1.1027616,0.95545875,6.0282622e-05,0.004379931,initial.bhinfo0260,139.6700936565693,47.08735889377997,4.31764e-07,9.30509e-05
16.0,0.5,20.0,0.02,12419.588658792,1.299918,7.717899,12.0,14.0,191132.0,1680126.0,0.20059005,0.80695526,0.0032472159,3.2723892e-05,initial.bhinfo0251,10.35162127799288,23.09395369673615,0.000313805,1.4175e-06
16.0,0.5,20.0,0.02,10464.396082919999,1.0012849,6.5619059,11.0,14.0,8532.0,1850926.0,0.044207445,0.75108849,0.0080436791,2.7822481e-05,initial.bhinfo0240,2.218838553288622,5.1686277241269485,0.00362649,5.38491e-06
16.0,0.5,20.0,0.02,10628.539050096,1.3509686,6.5394885,12.0,14.0,1597254.0,1703726.0,0.053769195,0.69753482,0.0019363031,2.7727431e-05,initial.bhinfo0241,2.9368749491444115,5.988719318379898,0.000659547,4.63162e-06
16.0,0.5,20.0,0.02,10628.539050096,0.81458115,7.8069998,11.0,14.0,632876.0,1910860.0,0.11620027,0.78121942,0.010143683,3.3101679e-05,initial.bhinfo0241,5.230746994610457,14.362326719815117,0.00193995,2.30559e-06
16.0,0.5,20.0,0.02,8744.6434083552,1.2562562,6.603732,12.0,14.0,930474.0,1857929.0,0.04071518,0.87947559,0.0040714744,2.7999823e-05,initial.bhinfo0232,2.17371788248071,4.596815095777533,0.00187373,6.09335e-06
16.0,0.5,20.0,0.02,264.45769406207995,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029742778,8.1375312e-09,3.1720836e-05,0.0089022378,initial.bhinfo0018,3.588879220134057,1.4059113502685456,8.84186e-06,0.00633431
16.0,0.5,20.0,0.02,264.45769406207995,0.015605276,7.82404,11.0,14.0,448480.0,1750184.0,0.0037545448,0.0,0.051904714,3.317393e-05,initial.bhinfo0018,0.048944579889234736,0.6232704690684844,1.06086,5.32449e-05
16.0,0.5,20.0,0.02,320.66056514063996,0.01374232,7.825903,11.0,14.0,448480.0,1750184.0,0.0040984033,0.0,0.054161661,3.3181829e-05,initial.bhinfo0024,0.051251703548669605,0.6828008794011299,1.05716,4.86143e-05
16.0,0.5,20.0,0.02,320.66056514063996,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029645328,0.00010926175,3.1720836e-05,0.0089022378,initial.bhinfo0024,3.5771205242919244,1.4013049862939475,8.87092e-06,0.00635513
16.0,0.5,20.0,0.02,381.3605341032,0.012542457,7.8271028,11.0,14.0,448480.0,1750184.0,0.0043642303,3.8516899e-06,0.055842943,3.3186916e-05,initial.bhinfo0030,0.052968336954762246,0.7288705877544138,1.05465,4.55485e-05
16.0,0.5,20.0,0.02,392.5326979476,0.012369834,7.8272755,11.0,14.0,448480.0,1750184.0,0.0044059874,3.7421404e-06,0.056102431,3.3187648e-05,initial.bhinfo0031,0.05323306283140059,0.7361108857576376,1.05428,4.51015e-05
16.0,0.5,20.0,0.02,328.25968322304,0.013560571,7.8260847,11.0,14.0,448480.0,1750184.0,0.0041361362,0.0,0.054403532,3.3182599e-05,initial.bhinfo0025,0.05149875569201665,0.689337846090476,1.05679,4.81544e-05
16.0,0.5,20.0,0.02,328.25968322304,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029632107,0.00010918461,3.1720836e-05,0.0089022378,initial.bhinfo0025,3.575525227034574,1.4006800428551773,8.87488e-06,0.00635796
16.0,0.5,20.0,0.02,276.79738748064,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029721512,8.1283208e-09,3.1720836e-05,0.0089022378,initial.bhinfo0019,3.5863131819013345,1.4049061277310004,8.84818e-06,0.00633884
16.0,0.5,20.0,0.02,276.79738748064,0.015089665,7.8245556,11.0,14.0,448480.0,1750184.0,0.0038425981,0.0,0.052492061,3.3176116e-05,initial.bhinfo0019,0.04954531334577336,0.6385073292199698,1.05986,5.19777e-05
16.0,0.5,20.0,0.02,7892.036988676799,1.0615446,6.3170086,11.0,14.0,571245.0,1963871.0,0.062209233,0.31945711,0.0073578728,2.6784116e-05,initial.bhinfo0227,3.2083096731087624,7.164735693990995,0.00229421,3.73968e-06
16.0,0.5,20.0,0.02,2391.8036877408,6.3647483,0.59981611,14.0,11.0,579788.0,1473380.0,0.28533658,0.98697569,2.6986533e-05,0.012780952,initial.bhinfo0153,35.76098533600541,12.46940828285109,7.5491e-07,0.00102536
16.0,0.5,20.0,0.02,8549.220558216,1.2562562,6.603732,12.0,14.0,930474.0,1857929.0,0.14322884,0.9357624,0.0040714744,2.7999823e-05,initial.bhinfo0231,7.64675707672098,16.170786764609787,0.000532638,1.73214e-06
16.0,0.5,20.0,0.02,8549.220558216,1.0480517,7.4068961,11.0,14.0,425190.0,1747270.0,0.058300766,0.86018001,0.0075128377,3.1405239e-05,initial.bhinfo0231,2.864300791131133,6.895264020030128,0.00262387,4.55626e-06
16.0,0.5,20.0,0.02,7547.520904677599,1.3013644,6.603732,12.0,14.0,225769.0,1884923.0,0.23455525,0.68689969,0.0032168558,2.7999823e-05,initial.bhinfo0225,12.645554226123943,26.32913620123928,0.000254479,1.06384e-06
16.0,0.5,20.0,0.02,416.84626716552,0.012029804,7.8276155,11.0,14.0,448480.0,1750184.0,0.004491161,3.5310458e-06,0.056627939,3.318909e-05,initial.bhinfo0033,0.05376913898031218,0.7508819034140886,1.05355,4.42162e-05
16.0,0.5,20.0,0.02,348.66667228776,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029596516,0.00010897704,3.1720836e-05,0.0089022378,initial.bhinfo0027,3.571230678612641,1.3989976919037157,8.88555e-06,0.00636561
16.0,0.5,20.0,0.02,348.66667228776,0.013123494,7.8265218,11.0,14.0,448480.0,1750184.0,0.0042304331,0.0,0.055003259,3.3184452e-05,initial.bhinfo0027,0.052111170712174235,0.7056777135907627,1.05588,4.7042e-05
16.0,0.5,20.0,0.02,338.48520553056,0.013333032,7.8263123,11.0,14.0,448480.0,1750184.0,0.0041845826,0.0,0.054712484,3.3183564e-05,initial.bhinfo0026,0.051814272314681525,0.6977320613105956,1.05632,4.75765e-05
16.0,0.5,20.0,0.02,338.48520553056,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029614289,0.00010908068,3.1720836e-05,0.0089022378,initial.bhinfo0026,3.5733752378861374,1.3998378038269639,8.88022e-06,0.00636179
16.0,0.5,20.0,0.02,405.78401665655997,0.012178938,7.8274664,11.0,14.0,448480.0,1750184.0,0.0044533155,3.6228638e-06,0.056395055,3.3188457e-05,initial.bhinfo0032,0.053531584611788724,0.7443181979446465,1.05387,4.46053e-05
16.0,0.5,20.0,0.02,8395.2729882312,1.0480517,7.4068961,11.0,14.0,425190.0,1747269.0,0.045772678,0.78249221,0.0075128377,3.1405239e-05,initial.bhinfo0230,2.2487992320305126,5.413560084507716,0.00334204,5.80332e-06
16.0,0.5,20.0,0.02,8395.2729882312,0.83665595,7.5654893,11.0,14.0,935914.0,1917002.0,0.176433,0.97538665,0.0098919782,3.2077675e-05,initial.bhinfo0230,8.077008009766127,21.630617530711817,0.00122515,1.48351e-06
16.0,0.5,20.0,0.02,2483.2008672024,6.3647483,0.59981611,14.0,11.0,579788.0,1473380.0,0.17239574,0.97850732,2.6986533e-05,0.012780952,initial.bhinfo0156,21.60620811439529,7.533814515770261,1.24947e-06,0.00169709
16.0,0.5,20.0,0.02,448.95363559775996,0.011641269,7.828004,11.0,14.0,448480.0,1750184.0,0.0045935443,4.5791372e-06,0.057253138,3.3190737e-05,initial.bhinfo0036,0.05440673481025484,0.7686421601354521,1.0527,4.31967e-05
16.0,0.5,20.0,0.02,302.14493984544,26.420997,1.0957629,14.0,11.0,1834592.0,470230.0,5.4019517,0.78601118,0.00011202503,0.0069598608,initial.bhinfo0022,746.244358896883,184.7476711305036,1.50173e-07,3.76859e-05
16.0,0.5,20.0,0.02,302.14493984544,0.014239611,7.8254057,11.0,14.0,448480.0,1750184.0,0.0039992894,0.0,0.053521044,3.317972e-05,initial.bhinfo0022,0.050597184311703985,0.665634111215973,1.05817,4.98649e-05
16.0,0.5,20.0,0.02,302.14493984544,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029677466,0.00010944936,3.1720836e-05,0.0089022378,initial.bhinfo0022,3.5809984203101335,1.402824117391081,8.86132e-06,0.00634824
16.0,0.5,20.0,0.02,311.98810490735997,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029660394,0.00010934968,3.1720836e-05,0.0089022378,initial.bhinfo0023,3.5789384464218124,1.4020171410362903,8.86642e-06,0.0063519
16.0,0.5,20.0,0.02,311.98810490735997,0.013964786,7.8256805,11.0,14.0,448480.0,1750184.0,0.0040533361,0.0,0.053871331,3.3180885e-05,initial.bhinfo0023,0.05095510714157508,0.6749943945214875,1.05762,4.91751e-05
16.0,0.5,20.0,0.02,463.92165254568,0.011479176,7.8281661,11.0,14.0,448480.0,1750184.0,0.0046379618,4.4471428e-06,0.057522228,3.3191424e-05,initial.bhinfo0037,0.054681092656402946,0.7763487329258207,1.05234,4.27688e-05
16.0,0.5,20.0,0.02,9434.302843896001,1.2920614,5.8616284,12.0,14.0,73505.0,1936044.0,0.55008954,0.61066779,0.0034079791,2.4853305e-05,initial.bhinfo0235,30.586197945586907,60.604968811126554,0.000111463,4.10236e-07
16.0,0.5,20.0,0.02,2512.5031592207997,6.3647483,0.59981611,14.0,11.0,579788.0,1473380.0,0.14192417,0.97393502,2.6986533e-05,0.012780952,initial.bhinfo0157,17.78723275576773,6.202185576538297,1.51774e-06,0.00206147
16.0,0.5,20.0,0.02,2457.605839572,6.3647483,0.59981611,14.0,11.0,579788.0,1473380.0,0.20129096,0.98157266,2.6986533e-05,0.012780952,initial.bhinfo0155,25.22762089890631,8.796555856550349,1.07011e-06,0.00145348
16.0,0.5,20.0,0.02,294.9527496408,0.014457771,7.8251875,11.0,14.0,448480.0,1750184.0,0.003957611,0.0,0.053249318,3.3178795e-05,initial.bhinfo0021,0.05031948245047926,0.658417109800355,1.05861,5.04101e-05
16.0,0.5,20.0,0.02,294.9527496408,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029689922,0.0001095221,3.1720836e-05,0.0089022378,initial.bhinfo0021,3.5825014096935055,1.403412900045443,8.8576e-06,0.00634558
16.0,0.5,20.0,0.02,437.65011881664,0.011771226,7.8278741,11.0,14.0,448480.0,1750184.0,0.0045586717,4.6863816e-06,0.05704097,3.3190186e-05,initial.bhinfo0035,0.05419038509187364,0.7625923056548699,1.05299,4.35387e-05
16.0,0.5,20.0,0.02,140.42891961384,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029954037,0.0,3.1720836e-05,0.0089022378,initial.bhinfo0009,3.6143705523548166,1.415897351776084,8.7795e-06,0.00628963
16.0,0.5,20.0,0.02,140.42891961384,6.6001927,1.1079775,14.0,12.0,2333286.0,3099726.0,0.18206548,0.1127546,2.7984817e-05,0.0062331262,initial.bhinfo0009,20.97221923475303,9.386899989585714,1.33486e-06,0.000664265
16.0,0.5,20.0,0.02,140.42891961384,0.76782047,7.7609988,11.0,14.0,448480.0,1750184.0,0.0085279191,0.0,0.010684691,3.2906635e-05,initial.bhinfo0009,0.37799356234208376,1.061786150830067,0.0282771,3.1003e-05
16.0,0.5,20.0,0.02,140.42891961384,0.82135044,8.2692032,11.0,14.0,1011860.0,1817509.0,0.43844297,0.76976762,0.010066282,3.5061422e-05,initial.bhinfo0009,19.45610330469836,54.5597024311435,0.000517572,6.42858e-07
16.0,0.5,20.0,0.02,114.89532740856,0.84350372,76.486475,11.0,14.0,878040.0,1691663.0,1.8916177,0.69988946,0.0098142806,0.00032430265,initial.bhinfo0008,42.80483688898297,291.22281121484707,0.000229363,1.11399e-06
16.0,0.5,20.0,0.02,114.89532740856,0.76782047,7.7609988,11.0,14.0,448480.0,1750184.0,0.0098286734,0.0,0.010684691,3.2906635e-05,initial.bhinfo0008,0.43564851260876536,1.2237392469109927,0.0245349,2.69e-05
16.0,0.5,20.0,0.02,114.89532740856,6.6001927,1.1079775,14.0,12.0,2333286.0,3099726.0,0.17832343,0.0,2.7984817e-05,0.0062331262,initial.bhinfo0008,20.541170509934865,9.193968033972661,1.36287e-06,0.000678204
16.0,0.5,20.0,0.02,114.89532740856,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029996978,0.0,3.1720836e-05,0.0089022378,initial.bhinfo0008,3.6195519803502707,1.4179271298718588,8.76693e-06,0.00628063
16.0,0.5,20.0,0.02,427.92464159904,0.011888784,7.8277565,11.0,14.0,448480.0,1750184.0,0.0045276755,4.7844818e-06,0.056851711,3.3189688e-05,initial.bhinfo0034,0.05399737695495144,0.7572154314842238,1.05324,4.38472e-05
16.0,0.5,20.0,0.02,285.77585733648,0.014761049,7.8248842,11.0,14.0,448480.0,1750184.0,0.0039013848,0.0,0.052880497,3.3177509e-05,initial.bhinfo0020,0.04994247179269066,0.648682766953079,1.05921,5.11645e-05
16.0,0.5,20.0,0.02,285.77585733648,7.4813293,0.92466631,14.0,11.0,1300525.0,1637674.0,0.029706009,8.1216091e-09,3.1720836e-05,0.0089022378,initial.bhinfo0020,3.584442529652586,1.4041733164359957,8.8528e-06,0.00634215
16.0,0.5,20.0,0.02,2424.8627745791996,6.3647483,0.59981611,14.0,11.0,579788.0,1473380.0,0.24135504,0.98461506,2.6986533e-05,0.012780952,initial.bhinfo0154,30.248817190599954,10.547384197581172,8.92476e-07,0.00121221
4.0,2.0,2.0,0.0002,115.11539196078002,1.340675,26.569374,12.0,14.0,158164.0,372935.0,59.312,0.58143752,0.0022579123,0.00011265415,initial.bhinfo0004,2152.8136264065292,8023.6244926216405,1.0492e-06,1.40454e-08
4.0,2.0,2.0,0.0002,370.96061599321007,28.981922,1.0108472,14.0,11.0,102311.0,332842.0,75.503012,0.97894987,0.00012288335,0.0079357829,initial.bhinfo0016,10612.96726656509,2449.0566695339467,1.15828e-08,3.24152e-06
4.0,2.0,2.0,0.0002,311.08489567885,30.88595,1.0014466,14.0,11.0,283475.0,236144.0,24.488773,0.80194805,0.00013095643,0.0080418576,initial.bhinfo0014,3466.4295932516443,776.7205095024059,3.77922e-08,1.03574e-05
4.0,2.0,2.0,0.0002,8460.489918712,0.72720878,15.471425,11.0,14.0,281800.0,393629.0,36.420851,0.48555934,0.01116587,6.5598843e-05,initial.bhinfo0059,1293.8790888759272,4965.248720375948,8.6329e-06,1.32164e-08
4.0,2.0,2.0,0.0002,5456.6718429210005,1.3139521,19.353379,12.0,14.0,53015.0,62404.0,16.159602,0.83518659,0.0029410263,8.2058326e-05,initial.bhinfo0053,641.1108790437643,2112.0807700426653,4.58906e-06,3.8866e-08
4.0,2.0,2.0,0.0002,4962.740681941,1.2179433,17.872141,12.0,14.0,67482.0,217149.0,6.8872481,0.35210968,0.0046960637,7.577788e-05,initial.bhinfo0052,273.5473305958161,899.7617388370301,1.71735e-05,8.42505e-08
4.0,2.0,2.0,0.0002,3271.1693989105006,14.07758,0.69873862,14.0,11.0,246436.0,147338.0,161.95546,0.73555219,5.9688938e-05,0.011511173,initial.bhinfo0046,21948.84589799952,5849.218347570576,2.72044e-09,1.9687e-06
4.0,2.0,2.0,0.0002,4264.526982867001,17.872141,1.0015036,14.0,11.0,217149.0,204985.0,275.85774,0.95133338,7.577788e-05,0.0080412146,initial.bhinfo0050,36880.444529572065,10333.921799915335,2.05544e-09,7.7842e-07
4.0,2.0,2.0,0.0002,6482.2402181200005,0.88045666,13.448603,11.0,14.0,10598.0,32995.0,235.61259,0.74623131,0.0093974527,5.7022079e-05,initial.bhinfo0056,9246.934553955423,30930.560991916096,1.01665e-06,1.84422e-09
4.0,2.0,2.0,0.0002,7101.009652156001,16.528429,0.95295066,14.0,11.0,290261.0,293870.0,219.2742,0.33495238,7.008054e-05,0.0085859849,initial.bhinfo0057,29219.88187619963,8284.753974704481,2.39926e-09,1.03674e-06
4.0,2.0,2.0,0.0002,2654.8896988460006,1.1902922,14.245014,11.0,14.0,155658.0,264494.0,85.297984,0.88441161,0.0058027554,6.0398859e-05,initial.bhinfo0043,3598.4592849102046,10861.520374128,1.61315e-06,5.56283e-09
4.0,2.0,2.0,0.0002,764.7611710588001,24.451671,1.0202457,14.0,11.0,88100.0,207564.0,190.05231,0.8652648,0.00010367509,0.0078294513,initial.bhinfo0025,26238.05180364881,6511.816543153255,3.95276e-09,1.20278e-06
2.0,2.0,2.0,0.002,2044.5222543754,14.953115,0.89959648,14.0,11.0,953.0,19186.0,109.86594,0.9591402,6.3401208e-05,0.0091827618,initial.bhinfo0024,14568.235725935947,4204.296623647561,4.3536e-09,2.18493e-06
2.0,2.0,2.0,0.002,1500.7751744347,15.287084,0.65369782,14.0,11.0,29294.0,121456.0,565.95995,0.4127065,6.4817237e-05,0.012074083,initial.bhinfo0022,77935.62506990171,19537.02248001149,8.31979e-10,6.18235e-07
2.0,2.0,2.0,0.002,1304.2504257786,1.0631486,15.287084,11.0,14.0,12765.0,29294.0,27.452769,0.79824889,0.0073393842,6.4817237e-05,initial.bhinfo0021,1096.970301715148,3577.5917159015435,6.69303e-06,1.81241e-08
8.0,2.0,8.0,0.002,323.72789380529997,1.1898433,41.559597,12.0,14.0,332132.0,1108677.0,145.91686,0.30035964,0.0051172351,0.00017621269,initial.bhinfo0015,4453.850167870237,20894.38787379446,1.14936e-06,8.43656e-09
8.0,2.0,8.0,0.002,11199.25585392,14.770527,0.56900522,14.0,11.0,451075.0,796322.0,184.81785,0.4077937,6.2627035e-05,0.013205493,initial.bhinfo0106,25724.320670448928,6180.083920836647,2.43543e-09,2.13756e-06
8.0,2.0,8.0,0.002,4555.475709579,13.675214,0.85248226,14.0,11.0,20900.0,132611.0,33.288253,0.85569983,5.7982909e-05,0.009712647,initial.bhinfo0073,4395.604049321807,1287.474241010964,1.31959e-08,7.54669e-06
8.0,2.0,8.0,0.002,10844.425995255,0.67914304,11.772371,11.0,14.0,33756.0,51605.0,101.14805,0.45143885,0.011753352,4.9914851e-05,initial.bhinfo0105,3822.320939294774,13477.787504034332,3.07604e-06,3.70484e-09
8.0,2.0,8.0,0.002,13079.95529673,1.0560009,15.133637,11.0,14.0,524283.0,786006.0,433.02762,0.62595218,0.0074216597,6.4166623e-05,initial.bhinfo0111,17320.30898174171,56408.20051925422,4.2865e-07,1.13795e-09
8.0,2.0,8.0,0.002,4676.0989709355,13.675214,0.85248226,14.0,11.0,20900.0,132611.0,18.259717,0.9951878,5.7982909e-05,0.009712647,initial.bhinfo0074,2411.1354231977944,706.2225610232534,2.40567e-08,1.3758e-05
8.0,2.0,8.0,0.002,4819.637531013,13.675214,0.85248226,14.0,11.0,20900.0,132611.0,17.753365,0.99951867,5.7982909e-05,0.009712647,initial.bhinfo0075,2344.2733111613893,686.6386208001248,2.47428e-08,1.41503e-05
8.0,2.0,8.0,0.002,9549.9693684,16.707415,0.88513109,14.0,11.0,388351.0,301153.0,68.666842,0.77379977,7.0839439e-05,0.0093449613,initial.bhinfo0101,9238.88634896653,2529.253444253955,7.67032e-09,3.69609e-06
8.0,2.0,8.0,0.002,6348.175087469999,0.59497878,15.179079,11.0,14.0,466064.0,712228.0,246.82864,0.54754418,0.01284653,6.4359296e-05,initial.bhinfo0086,8297.513117232944,34295.269403731,1.5488e-06,1.8773e-09
8.0,2.0,8.0,0.002,1703.6131579814999,1.0623969,22.504891,11.0,14.0,364934.0,636542.0,25.462774,0.97865186,0.0073480508,9.5420739e-05,initial.bhinfo0045,905.7725730398056,3469.7135955372355,8.11541e-06,2.7511e-08
8.0,2.0,8.0,0.002,196.07252421179996,1.0434887,41.581343,11.0,14.0,160331.0,658428.0,73.144486,0.26784709,0.0075650302,0.0001763049,initial.bhinfo0008,2143.295325929601,10596.610167930152,3.53091e-06,1.66439e-08
2.0,2.0,8.0,0.0002,708.114806835,23.747926,1.2924261,14.0,12.0,25684.0,185380.0,397.19475,0.41576044,0.00010069121,0.0034006635,initial.bhinfo0016,53279.36856738072,14749.117706491132,1.89056e-09,2.30651e-07
2.0,2.0,8.0,0.0002,2383.2157595087,16.305178,1.2515603,14.0,12.0,58596.0,75373.0,252.70081,0.63999205,6.9133954e-05,0.0041519428,initial.bhinfo0024,32529.541101566076,10397.190206830392,2.12604e-09,3.99478e-07
2.0,2.0,8.0,0.0002,7605.612536024999,13.726456,1.0607508,14.0,11.0,79197.0,189398.0,444.25593,0.75972982,5.8200172e-05,0.0073670164,initial.bhinfo0030,57139.189403042634,18315.044097179758,1.01894e-09,4.02385e-07
2.0,2.0,8.0,0.0002,7605.612536024999,13.521272,1.2437933,14.0,12.0,62469.0,126082.0,560.41913,0.91428297,5.7330195e-05,0.0042823845,initial.bhinfo0030,70464.84195136053,24318.202648641374,8.13896e-10,1.76162e-07
