N,rv,rg,z,t_snapshot[myr],id,m[MSUN],r,vr,vt,E,J,binflag,m0[MSUN],m1[MSUN],id0,id1,a[AU],e,startype,luminosity[LSUN],radius[RSUN],bin_startype0,bin_startype1,bin_star_lum0[LSUN],bin_star_lum1[LSUN],bin_star_radius0[RSUN],bin_star_radius1[RSUN],bin.Eb,eta,star.phi,rad0,rad1,tb,lum0,lum1,massc0,massc1,radc0,radc1,menv0,menv1,renv0,renv1,tms0,tms1,dmdt0,dmdt1,radrol0,radrol1,ospin0,ospin1,B0,B1,formation0,formation1,bacc0,bacc1,tacc0,tacc1,mass0_0,mass0_1,epoch0,epoch1,ospin,B,formation
16.0,1.0,2.0,0.0002,0,302970,10.160064,0.42371263,-0.24866263,0.65005552,-1.1188398,0.27543673,-100,-100,-100,-100,-100,-100,-100,1,6258.6923,2.6766767,-100,-100,-100,-100,-100,-100,-100,-100,-1.36104245553,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3928.97,0,0
16.0,1.0,2.0,0.0002,0,330589,5.4151226,0.444133,0.5203338,0.34488153,-1.1446802,0.15317327,-100,-100,-100,-100,-100,-100,-100,1,896.35309,1.8141827,-100,-100,-100,-100,-100,-100,-100,-100,-1.3395254668,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6131.93,0,0
16.0,1.0,2.0,0.0002,0,372036,2.8160754,0.47451292,-0.29387774,0.088503353,-1.2607233,0.041995985,-100,-100,-100,-100,-100,-100,-100,1,100.11918,1.2218609,-100,-100,-100,-100,-100,-100,-100,-100,-1.30782176788,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7376.83,0,0
16.0,1.0,2.0,0.0002,0,402333,2.3577194,0.49666137,-0.43215371,0.74083908,-0.91725222,0.36794615,-100,-100,-100,-100,-100,-100,-100,1,53.210322,1.1046044,-100,-100,-100,-100,-100,-100,-100,-100,-1.28505189874,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6699.97,0,0
16.0,1.0,2.0,0.0002,0,458066,3.6021238,0.53725478,-0.39027071,0.42566321,-1.0774587,0.22868959,-100,-100,-100,-100,-100,-100,-100,1,233.70208,1.4150416,-100,-100,-100,-100,-100,-100,-100,-100,-1.24420887368,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7393.51,0,0
16.0,1.0,2.0,0.0002,0,478355,3.7688023,0.55225261,0.39469637,0.53828105,-1.0066456,0.29726711,-100,-100,-100,-100,-100,-100,-100,1,272.2347,1.4542575,-100,-100,-100,-100,-100,-100,-100,-100,-1.22941143923,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7306.75,0,0
16.0,1.0,2.0,0.0002,0,519321,1.660908,0.58282081,-0.065289982,0.66986352,-0.97333186,0.3904104,-100,-100,-100,-100,-100,-100,-100,1,14.332427,0.96877677,-100,-100,-100,-100,-100,-100,-100,-100,-1.19982181432,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3970.49,0,0
16.0,1.0,2.0,0.0002,0,547639,3.0471417,0.60403258,-0.42911326,0.85417573,-0.72286396,0.51594997,-100,-100,-100,-100,-100,-100,-100,1,131.79058,1.2800483,-100,-100,-100,-100,-100,-100,-100,-100,-1.1797411475,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7487.56,0,0
16.0,1.0,2.0,0.0002,0,566984,1.8771441,0.61873597,0.078133273,0.75745321,-0.87614118,0.46866355,-100,-100,-100,-100,-100,-100,-100,1,22.922918,0.99440559,-100,-100,-100,-100,-100,-100,-100,-100,-1.16606126776,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5056.28,0,0
16.0,1.0,2.0,0.0002,0,697227,4.2048542,0.72306971,-0.33403458,0.393984,-0.94111744,0.28487789,-100,-100,-100,-100,-100,-100,-100,1,392.42846,1.5541719,-100,-100,-100,-100,-100,-100,-100,-100,-1.07451867954,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7020.77,0,0
16.0,1.0,2.0,0.0002,0,-100,201.79444,0.80020601,0.20152621,0.63258757,-0.79256543,0.50620037,1,103.83734,97.957093,785456,1614816,0.49745121,0,-100,-100,-100,1,1,1322271.7,1195522.9,9.6788681,9.4477247,-0.0022394735,618.54305,-1.01295534755,9.67887,9.44772,9.02114,1.32227e+06,1.19552e+06,0,0,0,0,1e-10,1e-10,1e-10,1e-10,3.46077,3.51073,-0.4745,-0.404222,0.235734,0.236316,770.571,796.357,0,0,0,0,0,0,0,0,103.837,97.9571,0,0,-100,-100,-100
16.0,1.0,2.0,0.0002,0,845562,3.1497956,0.85683877,-0.70649021,0.22711046,-0.69553476,0.19459705,-100,-100,-100,-100,-100,-100,-100,1,147.78105,1.3055385,-100,-100,-100,-100,-100,-100,-100,-100,-0.970888546836,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7501.94,0,0
16.0,1.0,2.0,0.0002,0,1048503,0.86611265,1.080927,-0.098842268,0.35386765,-0.76046389,0.38250511,-100,-100,-100,-100,-100,-100,-100,1,0.88993292,0.74952258,-100,-100,-100,-100,-100,-100,-100,-100,-0.827959944177,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,796.024,0,0
16.0,1.0,2.0,0.0002,0,-100,2.6250919,1.1808072,0.18838947,0.71935305,-0.49820664,0.84941725,1,1.3971937,1.2278982,1122626,1619758,0.066417635,0.24216449,-100,-100,-100,1,1,7.1991035,4.2104372,0.98219442,0.9697936,-2.8290624e-06,11.362597,-0.774686343019,0.982194,0.969794,3.85872,7.1991,4.21044,0,0,0,0,1e-10,1e-10,1e-10,1e-10,2015.11,2995.1,0,-0,0.176334,0.184691,2528.56,1784.1,0,0,0,0,0,0,0,0,1.39719,1.2279,0,0,-100,-100,-100
16.0,1.0,2.0,0.0002,0,1175907,1.7610716,1.2619776,0.25042518,0.54291867,-0.55668839,0.68515119,-100,-100,-100,-100,-100,-100,-100,1,17.973722,0.9770857,-100,-100,-100,-100,-100,-100,-100,-100,-0.735425116506,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4496.73,0,0
16.0,1.0,2.0,0.0002,0,1254287,1.6069369,1.3990331,0.40102544,0.22053655,-0.57161891,0.30853794,-100,-100,-100,-100,-100,-100,-100,1,12.595794,0.96757315,-100,-100,-100,-100,-100,-100,-100,-100,-0.676347794922,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3674.62,0,0
16.0,1.0,2.0,0.0002,0,1448612,1.2513664,1.9163573,0.47762767,0.18496084,-0.38179239,0.35445105,-100,-100,-100,-100,-100,-100,-100,1,4.5606135,0.97616533,-100,-100,-100,-100,-100,-100,-100,-100,-0.512961738447,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1871.66,0,0
16.0,1.0,2.0,0.002,0,7881,14.432246,0.10034571,0.39342715,0.44239041,-1.475676,0.044391978,-100,-100,-100,-100,-100,-100,-100,1,16812.773,3.8204265,-100,-100,-100,-100,-100,-100,-100,-100,-1.65092312709,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2620.76,0,0
16.0,1.0,2.0,0.002,0,52004,1.9237039,0.19692357,-0.03059014,0.13652663,-1.5763236,0.026885311,-100,-100,-100,-100,-100,-100,-100,1,20.74104,1.1796982,-100,-100,-100,-100,-100,-100,-100,-100,-1.58611124158,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4475.26,0,0
16.0,1.0,2.0,0.002,0,86858,1.9061761,0.24085844,-0.055990087,0.2405181,-1.5166984,0.057930815,-100,-100,-100,-100,-100,-100,-100,1,20.015664,1.1750082,-100,-100,-100,-100,-100,-100,-100,-100,-1.54719028947,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4412.82,0,0
16.0,1.0,2.0,0.002,0,97207,6.1425774,0.25224364,0.019951675,0.99723132,-1.0390616,0.25154526,-100,-100,-100,-100,-100,-100,-100,1,1246.7913,2.2808789,-100,-100,-100,-100,-100,-100,-100,-100,-1.53649577703,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4858.39,0,0
16.0,1.0,2.0,0.002,0,153525,3.7838883,0.3059748,-0.67417138,0.6993301,-1.0122218,0.21397739,-100,-100,-100,-100,-100,-100,-100,1,245.63158,1.7123736,-100,-100,-100,-100,-100,-100,-100,-100,-1.48400662873,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6213.01,0,0
16.0,1.0,2.0,0.002,0,172541,6.6018987,0.32244525,1.0037904,0.48398585,-0.84636376,0.15605894,-100,-100,-100,-100,-100,-100,-100,1,1573.8759,2.3813958,-100,-100,-100,-100,-100,-100,-100,-100,-1.46728245523,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4631.62,0,0
16.0,1.0,2.0,0.002,0,217392,5.8156136,0.35864572,0.034009963,0.28260517,-1.3891935,0.10135513,-100,-100,-100,-100,-100,-100,-100,1,1043.2589,2.2076334,-100,-100,-100,-100,-100,-100,-100,-100,-1.42970468212,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5031.88,0,0
16.0,1.0,2.0,0.002,0,277670,2.549971,0.40483223,-0.19574407,1.0230722,-0.83846157,0.41417261,-100,-100,-100,-100,-100,-100,-100,1,60.136675,1.3642821,-100,-100,-100,-100,-100,-100,-100,-100,-1.38095782987,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5981.48,0,0
16.0,1.0,2.0,0.002,0,334810,10.7888,0.44727222,0.41778585,0.44328933,-1.1507053,0.198271,-100,-100,-100,-100,-100,-100,-100,1,7221.5501,3.2020035,-100,-100,-100,-100,-100,-100,-100,-100,-1.33623047977,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3257.98,0,0
16.0,1.0,2.0,0.002,0,335159,6.4268016,0.44752622,0.73758938,0.60021926,-0.88381329,0.26861385,-100,-100,-100,-100,-100,-100,-100,1,1443.3523,2.3433914,-100,-100,-100,-100,-100,-100,-100,-100,-1.33596390757,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4715.75,0,0
16.0,1.0,2.0,0.002,0,445806,1.8797008,0.52837216,0.51770209,0.5317179,-0.97767956,0.28094494,-100,-100,-100,-100,-100,-100,-100,1,18.953343,1.1680558,-100,-100,-100,-100,-100,-100,-100,-100,-1.2530492492,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4316.46,0,0
16.0,1.0,2.0,0.002,0,475310,2.7172508,0.54996262,-0.47618464,0.68762567,-0.88186967,0.37816842,-100,-100,-100,-100,-100,-100,-100,1,75.875121,1.4139992,-100,-100,-100,-100,-100,-100,-100,-100,-1.23166010411,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6168.77,0,0
16.0,1.0,2.0,0.002,0,486460,2.1798374,0.55829441,-0.048082213,0.73899657,-0.94928761,0.41257765,-100,-100,-100,-100,-100,-100,-100,1,33.497186,1.253172,-100,-100,-100,-100,-100,-100,-100,-100,-1.22350152218,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5260.2,0,0
16.0,1.0,2.0,0.002,0,496543,6.8065418,0.56579382,-0.10530874,0.16233927,-1.1974852,0.091850554,-100,-100,-100,-100,-100,-100,-100,1,1735.8071,2.4253456,-100,-100,-100,-100,-100,-100,-100,-100,-1.21620721524,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4536.8,0,0
16.0,1.0,2.0,0.002,0,554097,1.0730558,0.60897827,-0.59195931,0.41775655,-0.91264855,0.25440466,-100,-100,-100,-100,-100,-100,-100,1,1.8076708,0.98783011,-100,-100,-100,-100,-100,-100,-100,-100,-1.17511673611,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1174.71,0,0
16.0,1.0,2.0,0.002,0,568618,2.1391595,0.61996677,-0.53837362,0.34636362,-0.96001899,0.21473394,-100,-100,-100,-100,-100,-100,-100,1,31.187046,1.2411074,-100,-100,-100,-100,-100,-100,-100,-100,-1.16492594848,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5151.7,0,0
16.0,1.0,2.0,0.002,0,626043,1.755071,0.66482871,0.14178979,0.15275487,-1.1027195,0.10155582,-100,-100,-100,-100,-100,-100,-100,1,14.468883,1.1381137,-100,-100,-100,-100,-100,-100,-100,-100,-1.12443874005,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3831.6,0,0
16.0,1.0,2.0,0.002,0,640466,4.5472932,0.67637014,0.55663257,0.80716884,-0.63362545,0.5459449,-100,-100,-100,-100,-100,-100,-100,1,460.52452,1.9077876,-100,-100,-100,-100,-100,-100,-100,-100,-1.11430612959,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5783.56,0,0
16.0,1.0,2.0,0.002,0,778485,2.3543308,0.79392941,0.083438589,0.623408,-0.81997641,0.49494195,-100,-100,-100,-100,-100,-100,-100,1,44.741183,1.3055098,-100,-100,-100,-100,-100,-100,-100,-100,-1.01777617338,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5657.82,0,0
16.0,1.0,2.0,0.002,0,822719,1.5546385,0.83470271,0.24166361,0.65310827,-0.74454992,0.54515124,-100,-100,-100,-100,-100,-100,-100,1,8.8813177,1.1056207,-100,-100,-100,-100,-100,-100,-100,-100,-0.987025777122,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2964.76,0,0
16.0,1.0,2.0,0.002,0,842617,3.0932075,0.85390475,0.064920476,0.83709947,-0.62052982,0.71480322,-100,-100,-100,-100,-100,-100,-100,1,121.00235,1.5229389,-100,-100,-100,-100,-100,-100,-100,-100,-0.973004920535,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6357.19,0,0
16.0,1.0,2.0,0.002,0,869491,2.5608286,0.88034973,0.050356759,0.7070504,-0.70294902,0.62245162,-100,-100,-100,-100,-100,-100,-100,1,61.083632,1.3675281,-100,-100,-100,-100,-100,-100,-100,-100,-0.954177049985,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5995.98,0,0
16.0,1.0,2.0,0.002,0,886973,5.7812815,0.89781048,0.0051312353,0.38994508,-0.86599835,0.35009678,-100,-100,-100,-100,-100,-100,-100,1,1023.245,2.1998556,-100,-100,-100,-100,-100,-100,-100,-100,-0.942040095759,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5050.68,0,0
16.0,1.0,2.0,0.002,0,921307,2.68463,0.93333905,0.53479427,0.38138195,-0.70233111,0.35595866,-100,-100,-100,-100,-100,-100,-100,1,72.609179,1.4043572,-100,-100,-100,-100,-100,-100,-100,-100,-0.918059657725,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6138.06,0,0
16.0,1.0,2.0,0.002,0,999456,1.2460236,1.0206964,0.02660916,0.42342169,-0.77298411,0.432185,-100,-100,-100,-100,-100,-100,-100,1,3.5013592,1.0828899,-100,-100,-100,-100,-100,-100,-100,-100,-0.862981102754,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1666.63,0,0
16.0,1.0,2.0,0.002,0,-100,4.0474034,1.1269032,0.42126161,0.30854329,-0.66639875,0.34769844,1,2.104237,1.9431664,1083804,1633890,0.052558245,0,-100,-100,-100,1,1,29.292824,21.567407,1.2308273,1.184979,-8.5206113e-06,38.80504,-0.802728902572,1.23083,1.18498,2.18758,29.2928,21.5674,0,0,0,0,1e-10,1e-10,1e-10,1e-10,733.07,906.291,-0,0,0.282365,0.28192,5053.68,4543.33,0,0,0,0,0,0,0,0,2.10424,1.94317,0,0,-100,-100,-100
16.0,1.0,2.0,0.002,0,1175101,1.8001329,1.2605991,-0.23620529,0.047409719,-0.70704385,0.059764648,-100,-100,-100,-100,-100,-100,-100,1,15.99471,1.1483217,-100,-100,-100,-100,-100,-100,-100,-100,-0.736064162897,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4012.63,0,0
16.0,1.0,2.0,0.002,0,1200828,3.612755,1.3027342,-0.15065018,0.32851256,-0.65164387,0.42796456,-100,-100,-100,-100,-100,-100,-100,1,209.14925,1.6666608,-100,-100,-100,-100,-100,-100,-100,-100,-0.716951864376,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6284.23,0,0
16.0,1.0,2.0,0.002,0,-100,3.8833855,1.4907871,0.38574684,0.23002773,-0.54033645,0.34292237,1,2.1802228,1.7031626,1299337,1641556,0.051740286,0,-100,-100,-100,1,1,33.519618,12.83916,1.2532867,1.1274588,-7.860228e-06,23.265877,-0.641193136982,1.25329,1.12746,2.18136,33.5196,12.8392,0,0,0,0,1e-10,1e-10,1e-10,1e-10,667.844,1299.12,0,-0,0.281388,0.283364,5261.2,3615.77,0,0,0,0,0,0,0,0,2.18022,1.70316,0,0,-100,-100,-100
16.0,1.0,2.0,0.002,0,-100,1.2920402,1.6717195,0.099413673,0.39448941,-0.49769858,0.65947562,1,1.1225967,0.16944345,1373777,1603867,0.060000299,0.41785203,-100,-100,-100,1,0,2.2134389,0.0055555106,1.025086,0.1921118,-3.4721791e-07,1.9582697,-0.580451068948,1.02509,0.192112,4.72261,2.21344,0.00555551,0,0,0,0,0.0182931,0.0847217,0.224898,0.124873,4493.73,927476,-0,0,0.145935,0.0640123,1296.7,14.8308,0,0,0,0,0,0,0,0,1.1226,0.169443,0,0,-100,-100,-100
16.0,1.0,2.0,0.002,0,1375868,3.3388217,1.6775826,0.06939507,0.26865899,-0.54015486,0.45069765,-100,-100,-100,-100,-100,-100,-100,1,158.64564,1.591846,-100,-100,-100,-100,-100,-100,-100,-100,-0.578651529632,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6356.9,0,0
16.0,1.0,2.0,0.002,0,1388962,1.3687282,1.7152558,0.3402069,0.16439397,-0.49593427,0.28197772,-100,-100,-100,-100,-100,-100,-100,1,5.2329832,1.0971554,-100,-100,-100,-100,-100,-100,-100,-100,-0.567317325489,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2140.56,0,0
16.0,1.0,2.0,0.002,0,1471818,1.9486379,2.0125796,0.19019007,0.2649539,-0.43697582,0.53324081,-100,-100,-100,-100,-100,-100,-100,1,21.80373,1.1864765,-100,-100,-100,-100,-100,-100,-100,-100,-0.490162231769,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4562.22,0,0
16.0,1.0,2.0,0.002,0,1557765,1.4483398,2.585286,-0.091167253,0.150074,-0.37026832,0.38798421,-100,-100,-100,-100,-100,-100,-100,1,6.6324641,1.0991554,-100,-100,-100,-100,-100,-100,-100,-100,-0.385685154421,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2486.81,0,0
16.0,1.0,2.0,0.02,0,10893,3.5159418,0.11219617,0.12165744,0.21642,-1.614017,0.024281494,-100,-100,-100,-100,-100,-100,-100,1,146.12474,2.1608262,-100,-100,-100,-100,-100,-100,-100,-100,-1.64483610058,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4795.52,0,0
16.0,1.0,2.0,0.02,0,17949,2.9611332,0.1336927,0.10755088,0.65127796,-1.4143632,0.087071109,-100,-100,-100,-100,-100,-100,-100,1,76.068032,1.9650502,-100,-100,-100,-100,-100,-100,-100,-100,-1.6322283106,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4777.87,0,0
16.0,1.0,2.0,0.02,0,18672,2.1982362,0.13554529,0.18549506,0.63110972,-1.4147267,0.085543949,-100,-100,-100,-100,-100,-100,-100,1,23.423151,1.6815419,-100,-100,-100,-100,-100,-100,-100,-100,-1.63108062696,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3972.56,0,0
16.0,1.0,2.0,0.02,0,22663,2.4532569,0.14484539,-0.084821691,0.46730181,-1.5123445,0.067686511,-100,-100,-100,-100,-100,-100,-100,1,36.420493,1.7767925,-100,-100,-100,-100,-100,-100,-100,-100,-1.62512733367,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4386.33,0,0
16.0,1.0,2.0,0.02,0,39802,1.6147657,0.17786627,0.79149988,0.47816763,-1.1737682,0.08504989,-100,-100,-100,-100,-100,-100,-100,1,6.4015203,1.4846253,-100,-100,-100,-100,-100,-100,-100,-100,-1.60132635899,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2423.12,0,0
16.0,1.0,2.0,0.02,0,45014,2.3383906,0.18643097,0.15310153,0.65492366,-1.3684106,0.12209805,-100,-100,-100,-100,-100,-100,-100,1,30.067184,1.7336919,-100,-100,-100,-100,-100,-100,-100,-100,-1.59459310147,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4220.89,0,0
16.0,1.0,2.0,0.02,0,-100,5.9943636,0.19863796,-0.18847412,0.69676127,-1.3241929,0.13840324,1,4.8441527,1.150211,53200,1605853,0.066534042,0,-100,-100,-100,1,1,473.34456,1.3666473,2.5885147,1.0711228,-9.1718804e-06,24.573209,-1.58469226004,2.58851,1.07112,2.56026,473.345,1.36665,0,0,0,0,1e-10,0.0147664,1e-10,0.221408,112.146,6531.12,-2.83956e-05,2.41079e-07,0.357768,0.283818,4285.08,1334.04,0,0,0,0,0,0,0,0,4.84415,1.15021,0,0,-100,-100,-100
16.0,1.0,2.0,0.02,0,59480,3.0184879,0.2074706,-0.40158531,0.31787826,-1.4461174,0.065950394,-100,-100,-100,-100,-100,-100,-100,1,81.893655,1.9858147,-100,-100,-100,-100,-100,-100,-100,-100,-1.57727605001,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4794.68,0,0
16.0,1.0,2.0,0.02,0,69445,3.8016426,0.22031773,0.24643602,0.2113445,-1.5132855,0.046562939,-100,-100,-100,-100,-100,-100,-100,1,195.57458,2.2573418,-100,-100,-100,-100,-100,-100,-100,-100,-1.56598409425,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4719.74,0,0
16.0,1.0,2.0,0.02,0,72954,2.5017992,0.22460843,0.25782281,0.37627363,-1.4581027,0.084514229,-100,-100,-100,-100,-100,-100,-100,1,39.368527,1.7950173,-100,-100,-100,-100,-100,-100,-100,-100,-1.56212996339,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4446.52,0,0
16.0,1.0,2.0,0.02,0,-100,18.492883,0.22916066,-0.71241284,0.66688424,-1.0818583,0.15282364,1,10.862889,7.6299945,76759,1602379,0.12879115,0,-100,-100,-100,1,1,7214.6838,2290.5031,4.1405635,3.3624668,-7.0483995e-05,89.931562,-1.55799165455,4.14056,3.36247,3.9257,7214.68,2290.5,0,0,0,0,1e-10,1e-10,1e-10,1e-10,20.982,40.883,-0.000429157,-0.000644702,0.364935,0.348237,2517.13,3237.55,0,0,0,0,0,0,0,0,10.8629,7.62999,0,0,-100,-100,-100
16.0,1.0,2.0,0.02,0,-100,3.0960423,0.2360457,0.092513863,0.51451272,-1.4150171,0.12144851,1,2.211968,0.88407431,82637,1661958,0.10354873,0.24083045,-100,-100,-100,1,1,24.023267,0.38286393,1.686611,0.78867256,-2.0683775e-06,5.6132959,-1.55165822624,1.68661,0.788673,6.91678,24.0233,0.382864,0,0,0,0,1e-10,0.0456439,1e-10,0.2293,872.32,17831.1,-0,0,0.164747,0.116944,3999.22,807.217,0,0,0,0,0,0,0,0,2.21197,0.884074,0,0,-100,-100,-100
16.0,1.0,2.0,0.02,0,90388,2.8404277,0.24488401,0.21371613,0.51783811,-1.3865063,0.12681027,-100,-100,-100,-100,-100,-100,-100,1,64.76404,1.9209697,-100,-100,-100,-100,-100,-100,-100,-100,-1.54342169916,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4727.11,0,0
16.0,1.0,2.0,0.02,0,131871,2.0426727,0.2863118,0.36311385,1.1431446,-0.78423389,0.32729579,-100,-100,-100,-100,-100,-100,-100,1,17.341567,1.6251952,-100,-100,-100,-100,-100,-100,-100,-100,-1.50354953433,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3634.57,0,0
