#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#snapshot
16.0,0.5,2.0,0.02,761.77956545184,0.01050724,9.0897155,11.0,14.0,382164.0,441499.0,0.0051653682,0.0066089756,initial.bhinfo0098
16.0,0.5,2.0,0.02,770.5886677643999,0.010440505,9.0897822,11.0,14.0,382164.0,441499.0,0.0051880179,0.0065217592,initial.bhinfo0099
16.0,0.5,2.0,0.02,784.8416333239201,0.010336665,9.0898861,11.0,14.0,382164.0,441499.0,0.0052237416,0.0063872138,initial.bhinfo0100
16.0,0.5,2.0,0.02,796.63249417704,0.010254367,9.0899684,11.0,14.0,382164.0,441499.0,0.0052524843,0.0060544977,initial.bhinfo0101
16.0,0.5,2.0,0.02,807.88150979352,0.01017868,9.0900441,11.0,14.0,382164.0,441499.0,0.005279255,0.0059616277,initial.bhinfo0102
16.0,0.5,2.0,0.02,823.2047572308,0.010079712,9.090143,11.0,14.0,382164.0,441499.0,0.0053147654,0.0058412943,initial.bhinfo0103
16.0,0.5,2.0,0.02,830.85799615488,0.010031959,9.0901908,11.0,14.0,382164.0,441499.0,0.0053321084,0.0057836791,initial.bhinfo0104
16.0,0.5,2.0,0.02,847.61110756152,0.0099310628,9.0902917,11.0,14.0,382164.0,441499.0,0.0053692095,0.0056629005,initial.bhinfo0105
16.0,0.5,2.0,0.02,857.8325436084,0.009871814,9.0903509,11.0,14.0,382164.0,441499.0,0.0053912907,0.0055925816,initial.bhinfo0106
16.0,0.5,2.0,0.02,872.28633738024,0.0097908207,9.0904319,11.0,14.0,382164.0,441499.0,0.0054218363,0.00549718,initial.bhinfo0107
16.0,0.5,2.0,0.02,886.3414200192,0.0097150049,9.0905077,11.0,14.0,382164.0,441499.0,0.005450814,0.0054086352,initial.bhinfo0108
16.0,0.5,2.0,0.02,892.7904591600001,0.0096811364,9.0905416,11.0,14.0,382164.0,441499.0,0.0054638812,0.0053693174,initial.bhinfo0109
16.0,0.5,2.0,0.02,900.151919616,0.009643153,9.0905796,11.0,14.0,382164.0,441499.0,0.0054786272,0.0053253967,initial.bhinfo0110
16.0,0.5,2.0,0.02,911.6763244344,0.0095850835,9.0906377,11.0,14.0,382164.0,441499.0,0.0055013595,0.0052586059,initial.bhinfo0111
16.0,0.5,2.0,0.02,921.6070876032001,0.009536352,9.0906864,11.0,14.0,382164.0,441499.0,0.0055206144,0.0052028876,initial.bhinfo0112
16.0,0.5,2.0,0.02,925.857329352,0.0095158514,9.0907069,11.0,14.0,382164.0,441499.0,0.005528751,0.0051797613,initial.bhinfo0113
16.0,0.5,2.0,0.02,938.9108978112,0.0094541617,9.0907686,11.0,14.0,382164.0,441499.0,0.0055534509,0.0051202108,initial.bhinfo0114
16.0,0.5,2.0,0.02,956.6128088664,0.0093734579,9.0908493,11.0,14.0,382164.0,441499.0,0.0055861806,0.0050292698,initial.bhinfo0115
16.0,0.5,2.0,0.02,966.6604992335999,0.0093290787,9.0908937,11.0,14.0,382164.0,441499.0,0.0056043786,0.0049796138,initial.bhinfo0116
16.0,0.5,2.0,0.02,974.5985469864,0.0092947142,9.090928,11.0,14.0,382164.0,441499.0,0.0056185691,0.0049413355,initial.bhinfo0117
16.0,0.5,2.0,0.02,983.4954508344,0.0092569037,9.0909658,11.0,14.0,382164.0,441499.0,0.0056342838,0.0048993928,initial.bhinfo0118
16.0,0.5,2.0,0.02,991.4622439272,0.0092236583,9.0909991,11.0,14.0,382164.0,441499.0,0.0056481897,0.0048626647,initial.bhinfo0119
16.0,0.5,2.0,0.02,1003.3897910832001,0.0091749263,9.0910478,11.0,14.0,382164.0,441499.0,0.0056687246,0.0048091592,initial.bhinfo0120
16.0,0.5,2.0,0.02,1014.0159261383999,0.0091325247,9.0910902,11.0,14.0,382164.0,441499.0,0.0056867428,0.0047625483,initial.bhinfo0121
16.0,0.5,2.0,0.02,1029.5056842744,0.0090723471,9.0911504,11.0,14.0,382164.0,441499.0,0.0057125523,0.0046971273,initial.bhinfo0122
16.0,0.5,2.0,0.02,1046.5943024448,0.0090080874,9.0912147,11.0,14.0,382164.0,441499.0,0.0057404302,0.0046277796,initial.bhinfo0123
16.0,0.5,2.0,0.02,1058.1891996816,0.0089656929,9.091257,11.0,14.0,382164.0,441499.0,0.0057590025,0.0045976921,initial.bhinfo0124
16.0,0.5,2.0,0.02,1065.8898551496,0.0089380542,9.0912847,11.0,14.0,382164.0,441499.0,0.0057711917,0.0045680785,initial.bhinfo0125
16.0,0.5,2.0,0.02,1075.3601621952,0.0089046115,9.0913181,11.0,14.0,382164.0,441499.0,0.0057860247,0.0045323773,initial.bhinfo0126
16.0,0.5,2.0,0.02,1098.5944456104,0.0088250111,9.0913977,11.0,14.0,382164.0,441499.0,0.0058217071,0.0044479774,initial.bhinfo0127
16.0,0.5,2.0,0.02,1110.0856827287998,0.0087881973,9.0914345,11.0,14.0,382164.0,441499.0,0.0063626771,0.30070717,initial.bhinfo0128
16.0,0.5,2.0,0.02,1124.5498071335999,0.0087881973,9.0914345,11.0,14.0,382164.0,441499.0,0.0063048965,0.29746748,initial.bhinfo0129
16.0,0.5,2.0,0.02,1138.3483663584,0.0087881973,9.0914345,11.0,14.0,382164.0,441499.0,0.0062489865,0.29432016,initial.bhinfo0130
16.0,0.5,2.0,0.02,1148.9913063816,0.0087881973,9.0914345,11.0,14.0,382164.0,441499.0,0.0062053076,0.2918529,initial.bhinfo0131
16.0,0.5,2.0,0.02,1165.2081005015998,0.0087881973,9.0914345,11.0,14.0,382164.0,441499.0,0.0061377708,0.28802358,initial.bhinfo0132
16.0,0.5,2.0,0.02,1173.5407112136,0.0087881969,9.0914345,11.0,14.0,382164.0,441499.0,0.0061025819,0.28602138,initial.bhinfo0133
16.0,0.5,2.0,0.02,1202.3586663648,0.0087851886,9.0914376,11.0,14.0,382164.0,441499.0,0.0059823127,0.2789102,initial.bhinfo0134
16.0,0.5,2.0,0.02,1214.870053488,0.0087773755,9.0914454,11.0,14.0,382164.0,441499.0,0.00593772,0.27574345,initial.bhinfo0135
16.0,0.5,2.0,0.02,1232.77044006,0.0087510622,9.0914717,11.0,14.0,382164.0,441499.0,0.0058935529,0.27117478,initial.bhinfo0136
16.0,0.5,2.0,0.02,1245.0640701768,0.0087209696,9.0915018,11.0,14.0,382164.0,441499.0,0.0058794354,0.26820699,initial.bhinfo0137
16.0,0.5,2.0,0.02,1257.5224774271999,0.0086745319,9.0915482,11.0,14.0,382164.0,441499.0,0.0058528648,0.25637547,initial.bhinfo0138
16.0,0.5,2.0,0.02,1270.5527842728,0.0086152449,9.0916075,11.0,14.0,382164.0,441499.0,0.0058780949,0.25331508,initial.bhinfo0139
16.0,0.5,2.0,0.02,1292.6702448936,0.0085170842,9.0917057,11.0,14.0,382164.0,441499.0,0.0059232566,0.24839859,initial.bhinfo0140
16.0,0.5,2.0,0.02,1304.4583992624,0.0084666583,9.0917561,11.0,14.0,382164.0,441499.0,0.0059475355,0.24591283,initial.bhinfo0141
16.0,0.5,2.0,0.02,1313.5762442159998,0.0084286652,9.0917941,11.0,14.0,382164.0,441499.0,0.0059661794,0.24405026,initial.bhinfo0142
16.0,0.5,2.0,0.02,1333.1922411264,0.0083499578,9.0918728,11.0,14.0,382164.0,441499.0,0.0060055888,0.2402092,initial.bhinfo0143
16.0,0.5,2.0,0.02,1356.9827689823999,0.0082598766,9.0919629,11.0,14.0,382164.0,441499.0,0.0060517649,0.23582961,initial.bhinfo0144
16.0,0.5,2.0,0.02,1374.800722764,0.0081960139,9.0920267,11.0,14.0,382164.0,441499.0,0.006085103,0.23273036,initial.bhinfo0145
16.0,0.5,2.0,0.02,1387.1168184696,0.0081535458,9.0920692,11.0,14.0,382164.0,441499.0,0.0061075306,0.23067099,initial.bhinfo0146
16.0,0.5,2.0,0.02,1395.0037437408,0.0081270309,9.0920957,11.0,14.0,382164.0,441499.0,0.0061216351,0.22938575,initial.bhinfo0147
16.0,0.5,2.0,0.02,2431.1313814319997,0.63862429,8.042026,11.0,14.0,12910.0,1780597.0,0.64182333,0.98102787,initial.bhinfo0192
16.0,0.5,2.0,0.02,4780.0092549384,7.7031411,1.3383097,14.0,12.0,2646559.0,3051748.0,0.71993828,0.072745333,initial.bhinfo0243
16.0,0.5,2.0,0.02,6768.7561335216,0.89513283,13.708339,11.0,14.0,1282219.0,1719240.0,5.7586492,0.31067869,initial.bhinfo0260
16.0,0.5,2.0,0.02,7868.4297234192,1.2078916,6.6393711,12.0,14.0,925634.0,2322405.0,1.2819386,0.54924312,initial.bhinfo0266
16.0,0.5,2.0,0.02,10477.892241168,5.9829957,1.0764268,14.0,11.0,1731925.0,1924152.0,0.33733499,0.70114404,initial.bhinfo0282
16.0,0.5,20.0,0.002,48.256790551056,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590678,0.0,initial.bhinfo0027
16.0,0.5,20.0,0.002,52.503145929888,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590678,0.0,initial.bhinfo0028
16.0,0.5,20.0,0.002,55.408319808912,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590678,0.0,initial.bhinfo0029
16.0,0.5,20.0,0.002,58.428531654144,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590678,0.0,initial.bhinfo0030
16.0,0.5,20.0,0.002,61.568055234288,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590678,0.0,initial.bhinfo0031
16.0,0.5,20.0,0.002,65.682585368352,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590678,0.0,initial.bhinfo0032
16.0,0.5,20.0,0.002,72.003071810784,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0033
16.0,0.5,20.0,0.002,75.3049189992,0.88269139,29.14089,11.0,14.0,1137609.0,1800162.0,0.14458631,0.43295164,initial.bhinfo0034
16.0,0.5,20.0,0.002,75.3049189992,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0034
16.0,0.5,20.0,0.002,79.155164477304,0.88269139,29.14089,11.0,14.0,1137609.0,1800162.0,0.1445838,0.43294508,initial.bhinfo0035
16.0,0.5,20.0,0.002,79.155164477304,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0035
16.0,0.5,20.0,0.002,83.311056059976,0.88269139,29.14089,11.0,14.0,1137609.0,1800162.0,0.12790445,0.66160785,initial.bhinfo0036
16.0,0.5,20.0,0.002,83.311056059976,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0036
16.0,0.5,20.0,0.002,85.89393099561599,0.88269139,29.14089,11.0,14.0,1137609.0,1800162.0,0.12789105,0.66157772,initial.bhinfo0037
16.0,0.5,20.0,0.002,85.89393099561599,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0037
16.0,0.5,20.0,0.002,89.51052108312,0.88269139,29.14089,11.0,14.0,1137609.0,1800162.0,0.12787229,0.66153553,initial.bhinfo0038
16.0,0.5,20.0,0.002,89.51052108312,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0038
16.0,0.5,20.0,0.002,93.75501376391999,0.88269139,29.14089,11.0,14.0,1137609.0,1800162.0,0.12785027,0.661486,initial.bhinfo0039
16.0,0.5,20.0,0.002,93.75501376391999,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0039
16.0,0.5,20.0,0.002,95.8095007044,0.88269139,29.14089,11.0,14.0,1137609.0,1800162.0,0.19282979,0.78082072,initial.bhinfo0040
16.0,0.5,20.0,0.002,95.8095007044,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0040
16.0,0.5,20.0,0.002,98.96358976944,0.88269139,29.14089,11.0,14.0,1137609.0,1800162.0,0.19280847,0.78072867,initial.bhinfo0041
16.0,0.5,20.0,0.002,98.96358976944,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0041
16.0,0.5,20.0,0.002,104.87506451808,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0042
16.0,0.5,20.0,0.002,108.68413163328,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590677,0.0,initial.bhinfo0043
16.0,0.5,20.0,0.002,112.20518813112,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0044
16.0,0.5,20.0,0.002,116.31852245904,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0045
16.0,0.5,20.0,0.002,120.01505820167999,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0046
16.0,0.5,20.0,0.002,123.17637340296,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0047
16.0,0.5,20.0,0.002,126.38752860144001,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0048
16.0,0.5,20.0,0.002,129.65829721272,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0049
16.0,0.5,20.0,0.002,133.36302316607998,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0050
16.0,0.5,20.0,0.002,138.05232566040002,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0051
16.0,0.5,20.0,0.002,141.93308807592,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0052
16.0,0.5,20.0,0.002,146.29685180592,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0053
16.0,0.5,20.0,0.002,151.1842583388,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590676,0.0,initial.bhinfo0054
16.0,0.5,20.0,0.002,154.4090874744,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0055
16.0,0.5,20.0,0.002,158.13827792328001,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0056
16.0,0.5,20.0,0.002,162.9721915896,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0057
16.0,0.5,20.0,0.002,166.54159332696,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0058
16.0,0.5,20.0,0.002,170.31108916488,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0059
16.0,0.5,20.0,0.002,174.89974759032,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0060
16.0,0.5,20.0,0.002,179.25455161896,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0061
16.0,0.5,20.0,0.002,182.44842423455998,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0062
16.0,0.5,20.0,0.002,186.82978895736,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0063
16.0,0.5,20.0,0.002,190.36201633656,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590675,0.0,initial.bhinfo0064
16.0,0.5,20.0,0.002,195.32263061688,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590674,0.0,initial.bhinfo0065
16.0,0.5,20.0,0.002,200.54131613735998,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590674,0.0,initial.bhinfo0066
16.0,0.5,20.0,0.002,207.64162739064,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590674,0.0,initial.bhinfo0067
16.0,0.5,20.0,0.002,213.80237288304,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590674,0.0,initial.bhinfo0068
16.0,0.5,20.0,0.002,219.16012393608,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590674,0.0,initial.bhinfo0069
16.0,0.5,20.0,0.002,225.00956181863998,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590674,0.0,initial.bhinfo0070
16.0,0.5,20.0,0.002,231.25669369128,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590674,0.0,initial.bhinfo0071
16.0,0.5,20.0,0.002,235.04367554063998,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590673,0.0,initial.bhinfo0072
16.0,0.5,20.0,0.002,242.6452524552,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590673,0.0,initial.bhinfo0073
16.0,0.5,20.0,0.002,247.59942777935998,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590673,0.0,initial.bhinfo0074
16.0,0.5,20.0,0.002,254.40980026632,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590673,0.0,initial.bhinfo0075
16.0,0.5,20.0,0.002,259.23842479008,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590673,0.0,initial.bhinfo0076
16.0,0.5,20.0,0.002,266.88147459671995,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590673,0.0,initial.bhinfo0077
16.0,0.5,20.0,0.002,272.04159038136,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590673,0.0,initial.bhinfo0078
16.0,0.5,20.0,0.002,277.95254329152,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590672,0.0,initial.bhinfo0079
16.0,0.5,20.0,0.002,285.06513986088,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590672,0.0,initial.bhinfo0080
16.0,0.5,20.0,0.002,292.59212925168003,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590672,0.0,initial.bhinfo0081
16.0,0.5,20.0,0.002,297.53302865112,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590672,0.0,initial.bhinfo0082
16.0,0.5,20.0,0.002,304.84206645168,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590672,0.0,initial.bhinfo0083
16.0,0.5,20.0,0.002,311.48119631472,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590672,0.0,initial.bhinfo0084
16.0,0.5,20.0,0.002,316.76144993112,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590671,0.0,initial.bhinfo0085
16.0,0.5,20.0,0.002,321.56373487872,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590671,0.0,initial.bhinfo0086
16.0,0.5,20.0,0.002,326.93125934735997,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590671,0.0,initial.bhinfo0087
16.0,0.5,20.0,0.002,330.89036829264,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590671,0.0,initial.bhinfo0088
16.0,0.5,20.0,0.002,338.32603594944,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590671,0.0,initial.bhinfo0089
16.0,0.5,20.0,0.002,341.98544155752,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590671,0.0,initial.bhinfo0090
16.0,0.5,20.0,0.002,346.60636552152,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590671,0.0,initial.bhinfo0091
16.0,0.5,20.0,0.002,354.12001707456,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590671,0.0,initial.bhinfo0092
16.0,0.5,20.0,0.002,360.72344080296,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.5859067,0.0,initial.bhinfo0093
16.0,0.5,20.0,0.002,364.66922959991996,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.5859067,0.0,initial.bhinfo0094
16.0,0.5,20.0,0.002,368.58730788912,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.5859067,0.0,initial.bhinfo0095
16.0,0.5,20.0,0.002,376.9447634196,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.5859067,0.0,initial.bhinfo0096
16.0,0.5,20.0,0.002,384.44662496088,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.5859067,0.0,initial.bhinfo0097
16.0,0.5,20.0,0.002,389.050266342,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.5859067,0.0,initial.bhinfo0098
16.0,0.5,20.0,0.002,395.46734066472,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.5859067,0.0,initial.bhinfo0099
16.0,0.5,20.0,0.002,401.61186494064,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590669,0.0,initial.bhinfo0100
16.0,0.5,20.0,0.002,408.13444792824,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590669,0.0,initial.bhinfo0101
16.0,0.5,20.0,0.002,414.7869863868,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590669,0.0,initial.bhinfo0102
16.0,0.5,20.0,0.002,419.6913394032,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590669,0.0,initial.bhinfo0103
16.0,0.5,20.0,0.002,423.82265504688,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590669,0.0,initial.bhinfo0104
16.0,0.5,20.0,0.002,428.8974104388,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590669,0.0,initial.bhinfo0105
16.0,0.5,20.0,0.002,437.58320850984,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590669,0.0,initial.bhinfo0106
16.0,0.5,20.0,0.002,443.5057480032,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590668,0.0,initial.bhinfo0107
16.0,0.5,20.0,0.002,451.37793797088,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590668,0.0,initial.bhinfo0108
16.0,0.5,20.0,0.002,462.38712015984,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590668,0.0,initial.bhinfo0109
16.0,0.5,20.0,0.002,471.73260167208,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590668,0.0,initial.bhinfo0110
16.0,0.5,20.0,0.002,479.85836091743994,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590667,0.0,initial.bhinfo0111
16.0,0.5,20.0,0.002,486.88095361608003,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590667,0.0,initial.bhinfo0112
16.0,0.5,20.0,0.002,492.67725242087994,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590667,0.0,initial.bhinfo0113
16.0,0.5,20.0,0.002,498.18156048431996,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590667,0.0,initial.bhinfo0114
16.0,0.5,20.0,0.002,503.66520728183997,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590667,0.0,initial.bhinfo0115
16.0,0.5,20.0,0.002,510.94053785448,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590667,0.0,initial.bhinfo0116
16.0,0.5,20.0,0.002,521.78442107136,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590666,0.0,initial.bhinfo0117
16.0,0.5,20.0,0.002,527.04431414232,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590666,0.0,initial.bhinfo0118
16.0,0.5,20.0,0.002,532.29592855536,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590666,0.0,initial.bhinfo0119
16.0,0.5,20.0,0.002,539.35145014656,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590666,0.0,initial.bhinfo0120
16.0,0.5,20.0,0.002,545.95563452088,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590666,0.0,initial.bhinfo0121
16.0,0.5,20.0,0.002,557.47727978664,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590666,0.0,initial.bhinfo0122
16.0,0.5,20.0,0.002,563.5226282172,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590665,0.0,initial.bhinfo0123
16.0,0.5,20.0,0.002,569.6591303320799,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590665,0.0,initial.bhinfo0124
16.0,0.5,20.0,0.002,577.2383212603199,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590665,0.0,initial.bhinfo0125
16.0,0.5,20.0,0.002,583.6576421419201,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590665,0.0,initial.bhinfo0126
16.0,0.5,20.0,0.002,591.4365556924799,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590665,0.0,initial.bhinfo0127
16.0,0.5,20.0,0.002,603.1970526218399,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590664,0.0,initial.bhinfo0128
16.0,0.5,20.0,0.002,608.17022640456,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590664,0.0,initial.bhinfo0129
16.0,0.5,20.0,0.002,613.8562846192799,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590664,0.0,initial.bhinfo0130
16.0,0.5,20.0,0.002,620.61040468704,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590664,0.0,initial.bhinfo0131
16.0,0.5,20.0,0.002,628.62678128016,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590664,0.0,initial.bhinfo0132
16.0,0.5,20.0,0.002,636.21907123872,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590664,0.0,initial.bhinfo0133
16.0,0.5,20.0,0.002,646.10380648464,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590663,0.0,initial.bhinfo0134
16.0,0.5,20.0,0.002,657.23550573504,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590663,0.0,initial.bhinfo0135
16.0,0.5,20.0,0.002,672.25140799704,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590663,0.0,initial.bhinfo0136
16.0,0.5,20.0,0.002,684.8982343176,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590662,0.0,initial.bhinfo0137
16.0,0.5,20.0,0.002,693.2742460706401,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590662,0.0,initial.bhinfo0138
16.0,0.5,20.0,0.002,703.99475428824,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590662,0.0,initial.bhinfo0139
16.0,0.5,20.0,0.002,714.31434903768,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.58590662,0.0,initial.bhinfo0140
16.0,0.5,20.0,0.002,723.9391821864,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.51768907,0.60599415,initial.bhinfo0141
16.0,0.5,20.0,0.002,733.9695280576799,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.51768904,0.60599413,initial.bhinfo0142
16.0,0.5,20.0,0.002,745.48557461568,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.51768899,0.6059941,initial.bhinfo0143
16.0,0.5,20.0,0.002,757.1069352547199,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.51768895,0.60599407,initial.bhinfo0144
16.0,0.5,20.0,0.002,765.89209491024,7.4248693,1.007946,14.0,11.0,1349986.0,1637327.0,0.51768891,0.60599405,initial.bhinfo0145
