N,rv,rg,z,t_snapshot[myr],id,m[MSUN],r,vr,vt,E,J,binflag,m0[MSUN],m1[MSUN],id0,id1,a[AU],e,startype,luminosity[LSUN],radius[RSUN],bin_startype0,bin_startype1,bin_star_lum0[LSUN],bin_star_lum1[LSUN],bin_star_radius0[RSUN],bin_star_radius1[RSUN],bin.Eb,eta,star.phi,rad0,rad1,tb,lum0,lum1,massc0,massc1,radc0,radc1,menv0,menv1,renv0,renv1,tms0,tms1,dmdt0,dmdt1,radrol0,radrol1,ospin0,ospin1,B0,B1,formation0,formation1,bacc0,bacc1,tacc0,tacc1,mass0_0,mass0_1,epoch0,epoch1,ospin,B,formation
16.0,0.5,8.0,0.02,0,799042.0,3.7012765,0.8126152,-0.27627912,0.62133822,-0.77232052,0.50490888,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,177.06031,2.2237518,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.00351618623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4750.48,0.0,0.0
16.0,0.5,8.0,0.02,0,800836.0,1.1040415,0.81429741,-0.15759965,0.73291712,-0.7212437,0.59681251,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.1244258,1.0091318,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.00224627428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1253.04,0.0,0.0
16.0,0.5,8.0,0.02,0,800888.0,2.5179866,0.81434659,-0.055379382,0.28967851,-0.95871893,0.23589871,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,40.387735,1.8010911,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.00220919034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4465.37,0.0,0.0
16.0,0.5,8.0,0.02,0,807018.0,1.8303626,0.81995533,-0.17538623,0.44755025,-0.88246148,0.36697121,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,10.964049,1.5534699,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.997992255363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3072.59,0.0,0.0
16.0,0.5,8.0,0.02,0,807058.0,3.0114821,0.81998477,0.40014476,0.39887345,-0.83836226,0.32707015,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,81.16591,1.9832848,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.997970184328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4792.86,0.0,0.0
16.0,0.5,8.0,0.02,0,808293.0,2.8820322,0.82117516,-0.17852341,0.80749327,-0.65512031,0.66309342,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,68.517249,1.9362201,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.997078312596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4747.1,0.0,0.0
16.0,0.5,8.0,0.02,0,809326.0,2.4643214,0.82208477,-0.31589739,0.38672817,-0.87172273,0.31792334,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,37.078316,1.7809475,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.996397649944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4400.54,0.0,0.0
16.0,0.5,8.0,0.02,0,809511.0,2.5381866,0.82225072,-0.27518197,0.37785987,-0.88702195,0.31069555,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,41.685375,1.8086665,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.996273544744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4488.05,0.0,0.0
16.0,0.5,8.0,0.02,0,811517.0,3.205618,0.82407712,-0.13163689,0.9635463,-0.5220344,0.79403646,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,103.06351,2.0527212,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.994909277393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4821.84,0.0,0.0
16.0,0.5,8.0,0.02,0,811696.0,4.5564686,0.8242355,-0.0098298955,0.33429679,-0.93886563,0.27553928,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,379.68396,2.5000794,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.994791111117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4414.33,0.0,0.0
16.0,0.5,8.0,0.02,0,812002.0,5.4832719,0.82453542,-0.035991089,0.10375034,-0.98853764,0.085545827,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,735.37458,2.7781905,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.994567382439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4003.85,0.0,0.0
16.0,0.5,8.0,0.02,0,816710.0,2.3894532,0.82896814,0.24619282,0.22480569,-0.93569511,0.18635675,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,32.786041,1.7528364,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.99126936059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4298.52,0.0,0.0
16.0,0.5,8.0,0.02,0,818337.0,3.566819,0.83053983,-0.23193599,0.19539721,-0.94411659,0.16228517,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,154.20929,2.1782189,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.990103778967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4784.9,0.0,0.0
16.0,0.5,8.0,0.02,0,820195.0,4.3420055,0.83226369,-0.45362211,0.5535844,-0.73271327,0.4607282,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,318.74421,2.4327708,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.988827620215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4508.86,0.0,0.0
16.0,0.5,8.0,0.02,0,830432.0,4.0216461,0.84217209,0.1283775,0.61571444,-0.78374507,0.51853752,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,240.76477,2.3298323,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.981537600143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4641.06,0.0,0.0
16.0,0.5,8.0,0.02,0,832211.0,3.4997556,0.84382923,0.15275266,0.27422581,-0.93105918,0.23139975,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,143.6157,2.1552737,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.980325768046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4798.58,0.0,0.0
16.0,0.5,8.0,0.02,0,835417.0,1.6327024,0.84698655,-0.16758776,0.4859541,-0.84590433,0.41159658,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,6.7169068,1.4907534,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.978022852219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2477.89,0.0,0.0
16.0,0.5,8.0,0.02,0,841226.0,3.179473,0.85256117,-0.3490571,0.81223965,-0.5831894,0.69248398,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,99.899753,2.0434515,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.97397645385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4820.33,0.0,0.0
16.0,0.5,8.0,0.02,0,842317.0,2.1394996,0.85363366,-0.02288415,0.083642008,-0.969441,0.071399634,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,20.974942,1.6600062,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.973200832271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3852.69,0.0,0.0
16.0,0.5,8.0,0.02,0,845305.0,4.6365684,0.85660612,0.29480387,0.83394117,-0.57987251,0.71435911,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,404.35305,2.5249093,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.971056103469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4378.47,0.0,0.0
16.0,0.5,8.0,0.02,0,848137.0,2.0003207,0.85930744,-0.022419204,1.0550788,-0.41226615,0.90663705,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,15.901828,1.6103221,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.969113087825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3531.28,0.0,0.0
16.0,0.5,8.0,0.02,0,848236.0,1.4127641,0.85939015,-0.46822861,0.54014512,-0.71355629,0.4641954,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,3.5393864,1.3823993,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.969053681181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1850.87,0.0,0.0
16.0,0.5,8.0,0.02,0,849346.0,2.8216319,0.86046185,0.14702473,0.77083294,-0.66038472,0.66327233,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,63.116589,1.914061,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.96828456098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4717.16,0.0,0.0
16.0,0.5,8.0,0.02,0,850319.0,2.1360958,0.86135888,0.51676518,0.97312294,-0.36063427,0.83820808,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,20.838855,1.6587666,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.967641517581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3845.45,0.0,0.0
16.0,0.5,8.0,0.02,0,850713.0,2.2085576,0.86176225,0.14698643,0.38392204,-0.88285199,0.33084952,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,23.873226,1.685351,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.967352556979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3992.65,0.0,0.0
16.0,0.5,8.0,0.02,0,856631.0,0.96416181,0.86767551,-0.38874133,0.15225324,-0.87598033,0.13210641,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.58425035,0.85388033,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.963130768896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,978.345,0.0,0.0
16.0,0.5,8.0,0.02,0,859880.0,3.1706334,0.87082023,-0.14818759,0.56206407,-0.79195908,0.48945676,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,98.845596,2.0403116,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.960896873983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4819.67,0.0,0.0
16.0,0.5,8.0,0.02,0,860567.0,1.8713422,0.87153063,0.0048318917,0.03292565,-0.95983968,0.028695713,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,12.037633,1.5667357,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.960393399682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3189.11,0.0,0.0
16.0,0.5,8.0,0.02,0,862417.0,2.4285436,0.87336013,0.48806337,0.1910436,-0.82174682,0.16684986,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,34.980859,1.7675117,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.959098572832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4353.51,0.0,0.0
16.0,0.5,8.0,0.02,0,862891.0,2.3239739,0.87386267,0.1922695,0.95570508,-0.48357353,0.83515499,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,29.329238,1.7282956,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.958743405746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4197.75,0.0,0.0
16.0,0.5,8.0,0.02,0,870262.0,2.2932529,0.88110336,-0.67542658,0.60611376,-0.54186119,0.53404887,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,27.799363,1.7168147,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.953648667522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4146.63,0.0,0.0
16.0,0.5,8.0,0.02,0,873745.0,4.3666538,0.88450584,-0.44328616,0.55474191,-0.69914733,0.49067246,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,325.37923,2.4405696,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.951267926272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4498.16,0.0,0.0
16.0,0.5,8.0,0.02,0,874384.0,3.2980536,0.88514577,0.32468563,0.5488418,-0.74749678,0.485805,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,114.8089,2.0852911,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.950820825848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4821.98,0.0,0.0
16.0,0.5,8.0,0.02,0,879608.0,3.9151377,0.89034908,-0.82173027,0.27128633,-0.57277939,0.24153954,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,218.07707,2.2949292,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.947197849883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4680.81,0.0,0.0
16.0,0.5,8.0,0.02,0,886477.0,1.1728662,0.89729686,0.10664936,1.1698839,-0.25239259,1.0497332,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.498783,1.1025467,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.94239383008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1372.87,0.0,0.0
16.0,0.5,8.0,0.02,0,886645.0,3.8100575,0.89746137,-0.064805884,0.34557386,-0.88046996,0.31013918,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,197.18518,2.2601429,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.942280506585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4716.99,0.0,0.0
16.0,0.5,8.0,0.02,0,891548.0,4.3121857,0.90239889,-0.41424,0.65032781,-0.64162905,0.58685509,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,310.84207,2.4233132,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.938889566633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4521.73,0.0,0.0
16.0,0.5,8.0,0.02,0,891999.0,2.8056482,0.90284283,-0.28220163,0.71912491,-0.64019643,0.64925676,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,61.73887,1.9081769,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.938585625606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4708.24,0.0,0.0
16.0,0.5,8.0,0.02,0,901315.0,2.4687257,0.91247728,-0.76906397,0.80231085,-0.31444711,0.73209042,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,37.342479,1.7826013,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.932028153961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4406.12,0.0,0.0
16.0,0.5,8.0,0.02,0,901788.0,5.5360043,0.9129518,-0.21668511,0.18481523,-0.89115246,0.1687274,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,760.58188,2.7934594,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.931707011027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3981.5,0.0,0.0
16.0,0.5,8.0,0.02,0,906476.0,2.2014396,0.91773801,-0.17275753,0.75072028,-0.63176317,0.68896453,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,23.562194,1.6827234,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.9284762206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3978.82,0.0,0.0
16.0,0.5,8.0,0.02,0,909090.0,3.0791459,0.92035425,0.23138943,0.62367645,-0.7054602,0.57400327,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,88.386272,2.0076444,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.926716886391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4807.87,0.0,0.0
16.0,0.5,8.0,0.02,0,914551.0,3.5234732,0.9260194,-0.11176001,0.29852933,-0.87211919,0.27644395,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,147.30249,2.1634066,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.922924224981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4794.04,0.0,0.0
16.0,0.5,8.0,0.02,0,920517.0,3.1881868,0.93248934,-0.53422907,0.46760251,-0.66659602,0.43603435,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,100.94656,2.0465438,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.918622420505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4820.91,0.0,0.0
16.0,0.5,8.0,0.02,0,924101.0,2.9048839,0.93638544,-0.15758773,0.37551589,-0.83312357,0.35162761,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,70.642122,1.9445714,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.916046610049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4756.94,0.0,0.0
16.0,0.5,8.0,0.02,0,926377.0,3.22655,0.93886624,-0.021997325,0.4846467,-0.79672921,0.45501843,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,105.64623,2.0601244,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.914412366758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4822.56,0.0,0.0
16.0,0.5,8.0,0.02,0,932332.0,4.3672009,0.94528192,-0.3458658,0.51475436,-0.71791055,0.48658799,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,325.52755,2.4407425,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.910208156364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4497.92,0.0,0.0
16.0,0.5,8.0,0.02,0,932593.0,2.0562544,0.94557284,-0.016404119,0.59262232,-0.7342831,0.56036758,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,17.822107,1.6300149,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.910018259008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3666.69,0.0,0.0
16.0,0.5,8.0,0.02,0,937932.0,2.9524691,0.95139724,0.056237003,0.97110084,-0.43312997,0.92390265,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,75.213936,1.9619032,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.906229686046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4774.94,0.0,0.0
16.0,0.5,8.0,0.02,0,939146.0,1.9421135,0.95279351,0.22043465,0.33799901,-0.82390766,0.32204327,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,14.063707,1.5903123,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.905325042121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3381.8,0.0,0.0
